year_month,S&P_Open,S&P_Close,Close_t-1,return(%),return_class,Close_t+1,t+1_return_class,t_3m_Close,t_10y_Close,cpi_Value,cpi_MoM%,oil_Price,unemp_rate,PE_Ratio,EY_Ratio,Put/Call_Ratio,Div_Ratio,CS_Index
1972-5,0.0,109.53,107.67,1.727500696572861,1,107.14,1.0,3.6877272727272725,6.126363636363636,41.6,0.2,22.925454545454546,5.7,18.2,5.49,1.7343950175028509,21.86,88.6
1972-4,0.0,107.67,107.2,0.43843283582089443,1,109.53,1.0,3.7055,6.1945,41.5,0.2,22.925454545454546,5.7,18.56,5.39,1.7343950175028509,21.92,92.8
1972-3,0.0,107.2,106.57,0.5911607394201086,1,107.67,1.0,3.7295454545454545,6.068636363636363,41.4,0.2,22.925454545454546,5.8,18.54,5.39,1.7343950175028509,21.97,92.8
1972-2,0.0,106.57,103.94,2.5303059457379216,1,107.2,1.0,3.197,6.081,41.4,0.0,22.925454545454546,5.7,18.22,5.49,1.7343950175028509,22.02,92.8
1972-1,0.0,103.94,102.09,1.8121265550004841,1,106.57,1.0,3.384285714285714,5.947619047619048,41.2,0.5,22.925454545454546,5.8,18.01,5.55,1.7343950175028509,22.13,82.0
1971-12,0.0,102.09,93.99,8.617938078519002,2,103.94,1.0,4.009545454545454,5.926363636363636,41.1,0.2,22.925454545454546,6.0,17.4,5.75,1.7343950175028509,22.13,82.0
1971-11,0.0,93.99,94.23,-0.254695956701697,1,102.09,2.0,4.217499999999999,5.8100000000000005,41.0,0.2,22.925454545454546,6.0,16.54,6.05,1.7343950175028509,22.29,82.0
1971-10,0.0,94.23,98.34,-4.179377669310554,0,93.99,1.0,4.4605263157894735,5.925789473684211,40.9,0.2,22.925454545454546,5.8,17.62,5.67,1.7343950175028509,22.34,82.1
1971-9,0.0,98.34,99.03,-0.6967585580127211,1,94.23,0.0,4.690952380952381,6.13952380952381,40.8,0.2,22.925454545454546,6.0,18.31,5.46,1.7343950175028509,22.44,82.1
1971-8,0.0,99.03,95.58,3.6095417451349685,2,98.34,1.0,4.9354545454545455,6.582727272727272,40.7,0.2,22.925454545454546,6.1,18.03,5.55,1.7343950175028509,22.46,82.1
1971-7,0.0,95.58,98.7,-3.1610942249240166,0,99.03,2.0,5.400476190476191,6.729523809523809,40.6,0.2,22.925454545454546,6.0,18.48,5.41,1.7343950175028509,22.54,80.2
1971-6,0.0,98.7,99.63,-0.9334537789822269,1,95.58,0.0,4.753636363636364,6.522272727272727,40.5,0.2,22.925454545454546,5.9,18.74,5.33,1.7343950175028509,22.62,80.2
1971-5,0.0,99.63,103.95,-4.155844155844163,0,98.7,1.0,4.143,6.3925,40.3,0.5,22.925454545454546,5.9,19.22,5.2,1.7343950175028509,22.81,80.2
1971-4,0.0,103.95,100.31,3.6287508722958837,2,99.63,0.0,3.8614285714285717,5.833809523809524,40.1,0.5,22.925454545454546,5.9,19.61,5.1,1.7343950175028509,22.95,78.1
1971-3,0.0,100.31,96.75,3.679586563307496,2,103.95,2.0,3.3773913043478263,5.7034782608695656,40.0,0.3,22.925454545454546,6.0,19.08,5.24,1.7343950175028509,23.04,78.1
1971-2,0.0,96.75,95.88,0.9073842302878646,1,100.31,2.0,3.6950000000000003,6.112222222222222,39.9,0.3,22.925454545454546,5.9,18.71,5.34,1.7343950175028509,23.17,78.1
1971-1,0.0,95.88,92.15,4.047748236570797,2,96.75,1.0,4.4350000000000005,6.2385,39.9,0.0,22.925454545454546,5.9,18.12,5.52,1.7343950175028509,23.3,72.4
1970-12,0.0,92.15,87.2,5.676605504587159,2,95.88,2.0,4.865454545454546,6.391363636363636,39.8,0.3,22.925454545454546,6.1,17.55,5.7,1.7343950175028509,23.37,72.4
1970-11,0.0,87.2,83.25,4.7447447447447475,2,92.15,2.0,5.282222222222222,6.841111111111111,39.6,0.5,22.925454545454546,5.9,16.19,6.18,1.7343950175028509,23.62,72.4
1970-10,0.0,83.25,84.3,-1.2455516014234842,1,87.2,2.0,5.906666666666667,7.326666666666667,39.4,0.5,22.925454545454546,5.5,15.97,6.26,1.7343950175028509,23.86,77.6
1970-9,0.0,84.3,81.52,3.4102060843964686,2,83.25,1.0,6.124761904761905,7.38952380952381,39.2,0.5,22.925454545454546,5.4,15.41,6.49,1.7343950175028509,24.11,77.6
1970-8,0.0,81.52,78.05,4.445868033311978,2,84.3,2.0,6.410952380952381,7.527142857142857,39.0,0.5,22.925454545454546,5.1,14.39,6.95,1.7343950175028509,24.21,77.6
1970-7,0.0,78.05,72.72,7.329482948294827,2,81.52,2.0,6.45,7.457272727272727,38.9,0.3,22.925454545454546,5.0,13.85,7.22,1.7343950175028509,24.18,75.4
1970-6,0.0,72.72,76.55,-5.0032658393207035,0,78.05,2.0,6.676363636363636,7.841818181818183,38.8,0.3,22.925454545454546,4.9,13.69,7.3,1.7343950175028509,24.28,75.4
1970-5,0.0,76.55,81.52,-6.096663395485769,0,72.72,0.0,6.838095238095238,7.906190476190476,38.6,0.5,22.925454545454546,4.8,13.69,7.31,1.7343950175028509,24.38,75.4
1970-4,0.0,81.52,89.63,-9.04830971772844,0,76.55,0.0,6.512727272727273,7.390909090909091,38.5,0.3,22.925454545454546,4.6,15.37,6.51,1.7343950175028509,24.42,78.1
1970-3,0.0,89.63,89.5,0.1452513966480396,1,81.52,0.0,6.626190476190477,7.072857142857143,38.3,0.5,22.925454545454546,4.4,15.75,6.35,1.7343950175028509,24.59,78.1
1970-2,0.0,89.5,85.02,5.269348388614448,2,89.63,1.0,7.127777777777778,7.238333333333333,38.1,0.5,22.925454545454546,4.2,15.35,6.52,1.7343950175028509,24.69,78.1
1970-1,0.0,85.02,92.06,-7.647186617423427,0,89.5,2.0,7.868095238095238,7.794761904761905,37.9,0.5,22.925454545454546,3.9,15.76,6.34,1.7343950175028509,24.79,79.7
1969-12,0.0,92.06,93.81,-1.865472764097644,1,85.02,0.0,7.8172727272727265,7.654090909090908,37.7,0.5,22.925454545454546,3.5,15.76,6.34,1.7343950175028509,24.83,79.7
1969-11,0.0,93.81,97.12,-3.4081548599670533,0,92.06,1.0,7.241176470588235,7.144117647058824,37.5,0.5,22.925454545454546,3.5,16.54,6.05,1.7343950175028509,24.94,79.7
1969-10,0.0,97.12,93.12,4.29553264604811,2,93.81,0.0,6.998636363636364,7.095454545454545,37.3,0.5,22.925454545454546,3.7,16.32,6.13,1.7343950175028509,25.05,86.4
1969-9,0.0,93.12,95.51,-2.5023557742644753,1,97.12,2.0,7.089999999999999,7.159523809523809,37.1,0.5,22.925454545454546,3.7,16.05,6.23,1.7343950175028509,25.16,86.4
1969-8,0.0,95.51,91.83,4.007404987476867,2,93.12,1.0,6.9819047619047625,6.691428571428572,36.9,0.5,22.925454545454546,3.5,16.04,6.24,1.7343950175028509,25.17,86.4
1969-7,0.0,91.83,97.71,-6.017807798587653,0,95.51,2.0,7.00047619047619,6.71952380952381,36.8,0.3,22.925454545454546,3.5,16.17,6.18,1.7343950175028509,25.25,91.5
1969-6,0.0,97.71,103.46,-5.557703460274502,0,91.83,0.0,6.439047619047619,6.574285714285715,36.6,0.5,22.925454545454546,3.5,16.98,5.89,1.7343950175028509,25.34,91.5
1969-5,0.0,103.46,103.69,-0.22181502555695243,1,97.71,0.0,6.042380952380952,6.323333333333333,36.4,0.5,22.925454545454546,3.4,17.93,5.58,1.7343950175028509,25.4,91.5
1969-4,0.0,103.69,101.51,2.1475716678159715,1,103.46,1.0,6.1138095238095245,6.173333333333333,36.3,0.3,22.925454545454546,3.4,17.39,5.75,1.7343950175028509,25.38,98.2
1969-3,0.0,101.51,98.13,3.4444104758993275,2,103.69,1.0,6.0165,6.296,36.1,0.6,22.925454545454546,3.4,17.06,5.86,1.7343950175028509,25.44,98.2
1969-2,0.0,98.13,103.01,-4.7374041355208325,0,101.51,2.0,6.121052631578947,6.1889473684210525,35.8,0.8,22.925454545454546,3.4,17.5,5.71,1.7343950175028509,25.57,98.2
1969-1,0.0,103.01,103.86,-0.8184093972655444,1,98.13,0.0,6.140000000000001,6.041818181818181,35.7,0.3,22.925454545454546,3.4,17.65,5.67,1.7343950175028509,25.63,91.7
1968-12,0.0,103.86,108.37,-4.1616683584017755,0,103.01,1.0,5.956190476190476,6.031904761904762,35.6,0.3,22.925454545454546,3.4,18.49,5.41,1.7343950175028509,25.62,91.7
1968-11,0.0,108.37,103.41,4.7964413499661624,2,103.86,0.0,5.451666666666666,5.696111111111112,35.4,0.6,22.925454545454546,3.4,18.41,5.43,1.7343950175028509,25.58,91.7
1968-10,0.0,103.41,102.67,0.7207558196162412,1,108.37,2.0,5.351304347826087,5.5826086956521745,35.3,0.3,22.925454545454546,3.4,18.23,5.48,1.7343950175028509,25.54,92.4
1968-9,0.0,102.67,98.86,3.8539348573740666,2,103.41,1.0,5.194,5.46,35.1,0.6,22.925454545454546,3.4,17.9,5.59,1.7343950175028509,25.58,92.4
1968-8,0.0,98.86,97.74,1.1458972784939683,1,102.67,2.0,5.086818181818182,5.420454545454546,35.0,0.3,22.925454545454546,3.5,17.43,5.74,1.7343950175028509,25.54,92.4
1968-7,0.0,97.74,99.58,-1.8477605944968902,1,98.86,1.0,5.3131818181818184,5.495454545454546,34.9,0.3,22.925454545454546,3.7,17.91,5.58,1.7343950175028509,25.5,92.4
1968-6,0.0,99.58,98.68,0.9120389136603074,1,97.74,1.0,5.5235,5.718,34.7,0.6,22.925454545454546,3.7,18.04,5.54,1.7343950175028509,25.53,92.4
1968-5,0.0,98.68,97.46,1.2517956084547641,1,99.58,1.0,5.655909090909091,5.869545454545454,34.5,0.6,22.925454545454546,3.5,17.71,5.65,1.7343950175028509,25.56,92.4
1968-4,0.0,97.46,90.2,8.048780487804867,2,98.68,1.0,5.377000000000001,5.6385,34.4,0.3,22.925454545454546,3.5,17.45,5.73,1.7343950175028509,25.52,97.2
1968-3,0.0,90.2,89.36,0.9400179051029581,1,97.46,2.0,5.1657142857142855,5.74,34.3,0.3,22.925454545454546,3.7,16.38,6.11,1.7343950175028509,25.48,97.2
1968-2,0.0,89.36,92.24,-3.1222896790980004,0,90.2,1.0,4.978947368421053,5.563684210526316,34.2,0.3,22.925454545454546,3.8,16.8,5.95,1.7343950175028509,25.47,97.2
1968-1,0.0,92.24,96.47,-4.384782834041675,0,89.36,0.0,4.995909090909091,5.528636363636363,34.1,0.3,22.925454545454546,3.7,17.71,5.65,1.7343950175028509,25.46,92.9
1967-12,0.0,96.47,94.0,2.6276595744680837,1,92.24,0.0,4.968999999999999,5.699,34.0,0.3,22.925454545454546,3.8,17.88,5.59,1.7343950175028509,25.52,92.9
1967-11,0.0,94.0,93.3,0.7502679528403031,1,96.47,1.0,4.727,5.7535,33.9,0.3,22.925454545454546,3.9,17.42,5.74,1.7343950175028509,25.6,92.9
1967-10,0.0,93.3,96.71,-3.5260055837038533,0,94.0,1.0,4.557619047619047,5.480952380952381,33.7,0.6,22.925454545454546,4.0,18.02,5.55,1.7343950175028509,25.67,97.0
1967-9,0.0,96.71,93.64,3.2785134557881173,2,93.3,0.0,4.4245,5.3020000000000005,33.6,0.3,22.925454545454546,3.8,18.08,5.53,1.7343950175028509,25.75,97.0
1967-8,0.0,93.64,94.75,-1.1715039577836406,1,96.71,2.0,4.265652173913043,5.275652173913044,33.5,0.3,22.925454545454546,3.8,17.79,5.62,1.7343950175028509,25.77,97.0
1967-7,0.0,94.75,90.64,4.5344218887908205,2,93.64,1.0,4.2055,5.159000000000001,33.4,0.3,22.925454545454546,3.8,17.48,5.72,1.7343950175028509,25.78,95.9
1967-6,0.0,90.64,89.08,1.7512348450830741,1,94.75,2.0,3.535909090909091,5.0227272727272725,33.3,0.3,22.925454545454546,3.9,17.15,5.83,1.7343950175028509,25.8,95.9
1967-5,0.0,89.08,94.01,-5.24412296564196,0,90.64,1.0,3.603181818181818,4.847727272727273,33.1,0.6,22.925454545454546,3.8,17.24,5.8,1.7343950175028509,25.88,95.9
1967-4,0.0,94.01,90.2,4.223946784922397,2,89.08,0.0,3.8375,4.593500000000001,33.1,0.0,22.925454545454546,3.8,16.81,5.95,1.7343950175028509,25.96,94.1
1967-3,0.0,90.2,86.78,3.9410002304678518,2,94.01,2.0,4.259090909090909,4.541818181818182,33.0,0.3,22.925454545454546,3.8,16.41,6.09,1.7343950175028509,26.04,94.1
1967-2,0.0,86.78,86.61,0.1962821845052554,1,90.2,2.0,4.561111111111111,4.626666666666667,33.0,0.0,22.925454545454546,3.8,15.93,6.28,1.7343950175028509,26.03,94.1
1967-1,0.0,86.61,80.33,7.81775177393253,2,86.78,1.0,4.720000000000001,4.579047619047619,32.9,0.3,22.925454545454546,3.9,15.31,6.53,1.7343950175028509,25.94,88.3
1966-12,0.0,80.33,80.45,-0.1491609695463077,1,86.61,2.0,4.964761904761905,4.842857142857143,32.92,-0.1,22.925454545454546,3.8,14.65,6.82,1.7343950175028509,25.85,88.3
1966-11,0.0,80.45,80.2,0.31172069825436405,1,80.33,1.0,5.319473684210527,5.155263157894737,32.88,0.1,22.925454545454546,3.6,14.63,6.84,1.7343950175028509,25.91,88.3
1966-10,0.0,80.2,76.56,4.754440961337513,2,80.45,1.0,5.346500000000001,5.0115,32.85,0.1,22.925454545454546,3.7,13.96,7.16,1.7343950175028509,25.97,91.2
1966-9,0.0,76.56,77.1,-0.7003891050583555,1,80.2,2.0,5.367619047619048,5.182380952380952,32.75,0.3,22.925454545454546,3.7,14.12,7.08,1.7343950175028509,26.18,91.2
1966-8,0.0,77.1,83.6,-7.775119617224881,0,76.56,1.0,4.96,5.224347826086956,32.65,0.3,22.925454545454546,3.8,14.68,6.81,1.7343950175028509,26.0,91.2
1966-7,0.0,83.6,84.74,-1.3452914798206286,1,77.1,0.0,4.7975,5.018,32.45,0.6,22.925454545454546,3.8,15.67,6.38,1.7343950175028509,25.98,95.7
1966-6,0.0,84.74,86.13,-1.6138395448740284,1,83.6,1.0,4.499545454545454,4.8145454545454545,32.38,0.2,22.925454545454546,3.8,15.76,6.34,1.7343950175028509,25.88,95.7
1966-5,0.0,86.13,91.06,-5.41401273885351,0,84.74,1.0,4.637142857142857,4.7785714285714285,32.35,0.1,22.925454545454546,3.9,16.01,6.25,1.7343950175028509,25.81,95.7
1966-4,0.0,91.06,89.23,2.050879748963351,1,86.13,0.0,4.618,4.75,32.28,0.2,22.925454545454546,3.8,17.03,5.87,1.7343950175028509,25.65,100.0
1966-3,0.0,89.23,91.22,-2.1815391361543464,1,91.06,1.0,4.5865217391304345,4.8734782608695655,32.18,0.3,22.925454545454546,3.8,16.64,6.01,1.7343950175028509,25.66,100.0
1966-2,0.0,91.22,92.88,-1.787252368647714,1,89.23,1.0,4.651578947368421,4.832105263157895,32.08,0.3,22.925454545454546,3.8,17.52,5.71,1.7343950175028509,25.55,100.0
1966-1,0.0,92.88,92.43,0.4868549172346517,1,91.22,1.0,4.586666666666666,4.612380952380953,31.88,0.6,22.925454545454546,4.0,17.81,5.62,1.7343950175028509,25.53,102.9
1965-12,0.0,92.43,91.61,0.8950987883418922,1,92.88,1.0,4.382727272727273,4.615454545454546,31.85,0.1,22.925454545454546,4.0,17.67,5.66,1.7343950175028509,25.34,102.9
1965-11,0.0,91.61,92.42,-0.8764336723652912,1,92.43,1.0,4.087894736842105,4.448947368421052,31.75,0.3,22.925454545454546,4.1,18.0,5.56,1.7343950175028509,25.23,102.9
1965-10,0.0,92.42,89.96,2.7345486883059227,1,91.61,1.0,4.026,4.3495,31.65,0.3,22.925454545454546,4.2,18.1,5.53,1.7343950175028509,25.05,103.4
1965-9,0.0,89.96,87.17,3.2006424228518897,2,92.42,1.0,3.923809523809524,4.29047619047619,31.62,0.1,22.925454545454546,4.3,17.95,5.57,1.7343950175028509,24.94,103.4
1965-8,0.0,87.17,85.25,2.252199413489738,1,89.96,2.0,3.842727272727273,4.252272727272727,31.55,0.2,22.925454545454546,4.4,17.53,5.7,1.7343950175028509,24.78,103.4
1965-7,0.0,85.25,84.12,1.3433190679980924,1,87.17,1.0,3.8352380952380956,4.204761904761905,31.58,-0.1,22.925454545454546,4.4,17.38,5.76,1.7343950175028509,24.63,105.4
1965-6,0.0,84.12,88.42,-4.863153132775387,0,85.25,1.0,3.8045454545454547,4.213181818181819,31.61,-0.1,22.925454545454546,4.6,17.57,5.69,1.7343950175028509,24.47,105.4
1965-5,0.0,88.42,89.11,-0.7743238693749273,1,84.12,0.0,3.8899999999999997,4.2115,31.48,0.4,22.925454545454546,4.6,18.65,5.36,1.7343950175028509,24.44,105.4
1965-4,0.0,89.11,86.16,3.4238625812442005,2,88.42,1.0,3.9266666666666663,4.203809523809523,31.38,0.3,22.925454545454546,4.8,18.59,5.38,1.7343950175028509,24.25,102.0
1965-3,0.0,86.16,87.43,-1.4525906439437382,1,89.11,2.0,3.9295652173913043,4.210434782608695,31.31,0.2,22.925454545454546,4.7,18.55,5.39,1.7343950175028509,24.14,102.0
1965-2,0.0,87.43,87.56,-0.14846962083142468,1,86.16,1.0,3.9305555555555554,4.211111111111111,31.28,0.1,22.925454545454546,5.1,18.71,5.34,1.7343950175028509,24.06,102.0
1965-1,0.0,87.56,84.75,3.3156342182890883,2,87.43,1.0,3.807,4.189500000000001,31.28,0.0,22.925454545454546,4.9,18.75,5.33,1.7343950175028509,23.9,99.9
1964-12,0.0,84.75,84.42,0.39090262970859785,1,87.56,2.0,3.8350000000000004,4.179545454545455,31.25,0.1,22.925454545454546,5.0,18.45,5.42,1.7343950175028509,23.74,99.9
1964-11,0.0,84.42,84.86,-0.5185010605703485,1,84.75,1.0,3.643333333333333,4.152777777777778,31.21,0.1,22.925454545454546,4.8,18.89,5.29,1.7343950175028509,23.55,99.9
1964-10,0.0,84.86,84.18,0.807792824899017,1,84.42,1.0,3.5719047619047624,4.188095238095238,31.12,0.3,22.925454545454546,5.1,18.87,5.3,1.7343950175028509,23.44,100.6
1964-9,0.0,84.18,81.83,2.87180740559698,1,84.86,1.0,3.531904761904762,4.203809523809523,31.08,0.1,22.925454545454546,5.1,18.66,5.36,1.7343950175028509,23.24,100.6
1964-8,0.0,81.83,83.18,-1.6229862947824099,1,84.18,1.0,3.496666666666667,4.1938095238095245,31.05,0.1,22.925454545454546,5.0,18.54,5.39,1.7343950175028509,23.13,100.6
1964-7,0.0,83.18,81.69,1.8239686620149458,1,81.83,1.0,3.4613043478260868,4.1859090909090915,31.02,0.1,22.925454545454546,4.9,19.01,5.26,1.7343950175028509,22.86,98.5
1964-6,0.0,81.69,80.37,1.6424038820455307,1,83.18,1.0,3.475454545454546,4.170000000000001,31.01,0.0,22.925454545454546,5.2,18.53,5.4,1.7343950175028509,22.75,98.5
1964-5,0.0,80.37,79.46,1.145230304555765,1,81.69,1.0,3.475,4.2,30.98,0.1,22.925454545454546,5.1,18.86,5.3,1.7343950175028509,22.66,98.5
1964-4,0.0,79.46,78.98,0.607748797163826,1,80.37,1.0,3.4713636363636367,4.232272727272727,30.95,0.1,22.925454545454546,5.3,18.9,5.29,1.7343950175028509,22.5,99.5
1964-3,0.0,78.98,77.8,1.5167095115681322,1,79.46,1.0,3.5438095238095237,4.2195238095238095,30.94,0.0,22.925454545454546,5.4,18.85,5.3,1.7343950175028509,22.34,99.5
1964-2,0.0,77.8,77.04,0.9865005192107877,1,78.98,1.0,3.5305555555555554,4.145555555555556,30.91,0.1,22.925454545454546,5.4,18.75,5.33,1.7343950175028509,22.18,99.5
1964-1,0.0,77.04,75.02,2.692615302585991,1,77.8,1.0,3.5231818181818184,4.166818181818182,30.94,-0.1,22.925454545454546,5.6,18.77,5.33,1.7343950175028509,22.02,94.4
1963-12,0.0,75.02,73.23,2.4443534070735926,1,77.04,1.0,3.5190476190476194,4.128571428571429,30.88,0.2,22.925454545454546,5.5,18.45,5.42,1.7343950175028509,21.86,94.4
1963-11,0.0,73.23,74.01,-1.0539116335630336,1,75.02,1.0,3.5194117647058825,4.121764705882353,30.78,0.3,22.925454545454546,5.7,18.16,5.51,1.7343950175028509,21.71,94.4
1963-10,0.0,74.01,71.7,3.2217573221757356,2,73.23,1.0,3.4495652173913043,4.106086956521739,30.75,0.1,22.925454545454546,5.5,18.35,5.45,1.7343950175028509,21.48,96.4
1963-9,0.0,71.7,72.5,-1.103448275862065,1,74.01,2.0,3.3765,4.0775,30.72,0.1,22.925454545454546,5.5,18.4,5.44,1.7343950175028509,21.33,96.4
1963-8,0.0,72.5,69.13,4.874873426876905,2,71.7,1.0,3.3222727272727273,4.002272727272727,30.75,-0.1,22.925454545454546,5.4,18.11,5.52,1.7343950175028509,21.3,96.4
1963-7,0.0,69.13,69.37,-0.34597088078421373,1,72.5,2.0,3.1763636363636363,4.0204545454545455,30.69,0.2,22.925454545454546,5.6,17.8,5.62,1.7343950175028509,21.26,91.7
1963-6,0.0,69.37,70.8,-2.019774011299425,1,69.13,1.0,2.9885,3.993,30.61,0.3,22.925454545454546,5.6,18.26,5.48,1.7343950175028509,21.3,91.7
1963-5,0.0,70.8,69.8,1.4326647564469914,1,69.37,1.0,2.925,3.93,30.51,0.3,22.925454545454546,5.9,18.47,5.41,1.7343950175028509,21.21,91.7
1963-4,0.0,69.8,66.57,4.852035451404543,2,70.8,1.0,2.8976190476190475,3.970952380952381,30.48,0.1,22.925454545454546,5.7,18.32,5.46,1.7343950175028509,21.05,98.4
1963-3,0.0,66.57,64.29,3.5464302379841133,2,69.8,2.0,2.892857142857143,3.9285714285714284,30.51,-0.1,22.925454545454546,5.7,17.7,5.65,1.7343950175028509,20.89,98.4
1963-2,66.31,64.29,66.2,-2.885196374622351,1,66.57,2.0,2.921111111111111,3.921111111111111,30.48,0.1,22.925454545454546,5.9,17.83,5.61,1.7343950175028509,20.89,98.4
1963-1,0.0,66.2,63.1,4.912836767036452,2,64.29,1.0,2.908181818181818,3.833636363636364,30.44,0.1,22.925454545454546,5.7,17.66,5.66,1.7343950175028509,20.82,95.0
1962-12,0.0,63.1,62.26,1.3491808544812134,1,66.2,2.0,2.866,3.8645000000000005,30.38,0.2,22.925454545454546,5.5,17.07,5.86,1.7343950175028509,20.76,95.0
1962-11,0.0,62.26,56.52,10.155697098372247,2,63.1,1.0,2.8305263157894736,3.9157894736842107,30.38,0.0,22.925454545454546,5.7,16.57,6.03,1.7343950175028509,20.6,95.0
1962-10,0.0,56.52,56.27,0.444286475919673,1,62.26,2.0,2.7413636363636367,3.9254545454545453,30.38,0.0,22.925454545454546,5.4,15.7,6.37,1.7343950175028509,20.43,91.6
1962-9,0.0,56.27,59.12,-4.820703653585918,0,56.52,1.0,2.7757894736842106,3.978947368421052,30.42,-0.1,22.925454545454546,5.6,16.43,6.09,1.7343950175028509,20.27,91.6
1962-8,0.0,59.12,58.23,1.5284217757169853,1,56.27,0.0,2.8230434782608693,3.9756521739130433,30.28,0.5,22.925454545454546,5.7,16.67,6.0,1.7343950175028509,20.27,91.6
1962-7,0.0,58.23,54.75,6.356164383561638,2,59.12,1.0,2.921904761904762,4.014285714285714,30.22,0.2,22.925454545454546,5.4,16.32,6.13,1.7343950175028509,20.21,95.4
1962-6,0.0,54.75,59.63,-8.183800100620498,0,58.23,2.0,2.728095238095238,3.909047619047619,30.21,0.0,22.925454545454546,5.5,16.03,6.24,1.7343950175028509,20.21,95.4
1962-5,0.0,59.63,65.24,-8.599019006744317,0,54.75,0.0,2.685,3.8736363636363635,30.24,-0.1,22.925454545454546,5.5,18.33,5.46,1.7343950175028509,20.14,95.4
1962-4,0.0,65.24,69.55,-6.196980589503958,0,59.63,0.0,2.7295000000000003,3.843,30.21,0.1,22.925454545454546,5.6,20.0,5.0,1.7343950175028509,20.08,99.9
1962-3,0.0,69.55,69.96,-0.5860491709548266,1,65.24,0.0,2.723181818181818,3.930454545454545,30.17,0.1,22.925454545454546,5.6,20.86,4.79,1.7343950175028509,20.08,99.9
1962-2,0.0,69.96,68.84,1.6269610691458314,1,69.55,1.0,2.7327777777777778,4.039444444444444,30.11,0.2,22.925454545454546,5.5,21.21,4.71,1.7343950175028509,20.01,99.9
1962-1,0.0,68.84,71.55,-3.787561146051704,0,69.96,1.0,2.7195454545454543,4.083181818181818,30.04,0.2,22.925454545454546,5.8,21.25,4.71,1.7343950175028509,20.02,93.0
1961-12,71.78,71.55,71.32,0.3224901850813292,1,68.84,0.0,2.603,4.083181818181818,30.01,0.1,22.925454545454546,6.0,22.49,4.45,1.7343950175028509,19.95,93.0
1961-11,68.73,71.32,68.62,3.934712911687538,2,71.55,1.0,2.476,4.083181818181818,29.98,0.1,22.925454545454546,6.1,22.61,4.42,1.7343950175028509,19.75,93.0
1961-10,66.77,68.62,66.73,2.8323093061591496,1,71.32,2.0,2.2985714285714285,4.083181818181818,29.98,0.0,22.925454545454546,6.5,21.96,4.55,1.7343950175028509,19.55,99.2
1961-9,68.19,66.73,68.07,-1.9685617746437334,1,68.62,1.0,2.282,4.083181818181818,29.98,0.0,22.925454545454546,6.7,22.05,4.53,1.7343950175028509,19.36,99.2
1961-8,67.37,68.07,66.76,1.9622528460155602,1,66.73,1.0,2.3921739130434783,4.083181818181818,29.94,0.1,22.925454545454546,6.6,22.27,4.49,1.7343950175028509,19.36,99.2
1961-7,65.21,66.76,64.64,3.279702970297037,2,68.07,1.0,2.237,4.083181818181818,29.92,0.1,22.925454545454546,7.0,21.55,4.64,1.7343950175028509,19.23,92.5
1961-6,66.56,64.64,66.56,-2.8846153846153872,1,66.76,2.0,2.3345454545454545,4.083181818181818,29.84,0.3,22.925454545454546,6.9,21.66,4.62,1.7343950175028509,19.29,92.5
1961-5,65.17,66.56,65.31,1.91394885928648,1,64.64,1.0,2.2859090909090907,4.083181818181818,29.84,0.0,22.925454545454546,7.1,21.8,4.59,1.7343950175028509,19.29,92.5
1961-4,65.6,65.31,65.06,0.384260682446972,1,66.56,1.0,2.289,4.083181818181818,29.81,0.1,22.925454545454546,7.0,21.44,4.66,1.7343950175028509,19.29,91.6
1961-3,63.43,65.06,63.44,2.553593947036577,1,65.31,1.0,2.3863636363636362,4.083181818181818,29.84,-0.1,22.925454545454546,6.9,20.75,4.82,1.7343950175028509,19.29,91.6
1961-2,61.9,63.44,61.78,2.686953706701192,1,65.06,1.0,2.4161111111111113,4.083181818181818,29.84,0.0,22.925454545454546,6.9,19.74,5.07,1.7343950175028509,19.32,91.6
1961-1,57.57,61.78,58.11,6.315608329031151,2,63.44,1.0,2.242857142857143,4.083181818181818,29.84,0.0,22.925454545454546,6.6,18.6,5.38,1.7343950175028509,19.35,90.1
1960-12,55.3,58.11,55.54,4.62729564277998,2,61.78,2.0,2.2495238095238097,4.083181818181818,29.81,0.1,22.925454545454546,6.6,17.37,5.76,1.7343950175028509,19.39,90.1
1960-11,53.94,55.54,53.39,4.026971342948115,2,58.11,2.0,2.37,4.083181818181818,29.78,0.1,22.925454545454546,6.1,16.96,5.9,1.7343950175028509,19.39,90.1
1960-10,53.36,53.39,53.52,-0.24289985052317364,1,55.54,2.0,2.3024999999999998,4.083181818181818,29.75,0.1,22.925454545454546,6.1,16.43,6.09,1.7343950175028509,19.39,97.2
1960-9,57.09,53.52,56.96,-6.039325842696625,0,53.39,1.0,2.479047619047619,4.083181818181818,29.61,0.5,22.925454545454546,5.5,16.76,5.97,1.7343950175028509,19.52,97.2
1960-8,55.53,56.96,55.51,2.6121419564042565,1,53.52,0.0,2.2969565217391303,4.083181818181818,29.61,0.0,22.925454545454546,5.6,17.3,5.78,1.7343950175028509,19.52,97.2
1960-7,57.06,55.51,56.92,-2.4771609276177156,1,56.96,1.0,2.2969999999999997,4.083181818181818,29.55,0.2,22.925454545454546,5.5,17.11,5.84,1.7343950175028509,19.52,93.3
