year_month,S&P_Open,S&P_Close,S&P_Volume,Close_t-1,return(%),return_class,Close_t+1,t+1_return(%),t+1_return_class,t_3m_Close,t_10y_Close,cpi_Value,cpi_MoM%,oil_Price,unemp_rate,PE_Ratio,EY_Ratio,Put/Call_Ratio,R_Open,R_Close,R_Volume,G_Open,G_Close,G_Volume,GF_Open,GF_Close,GF_Volume,Nas_Open,Nas_Close,Nas_Volume,Nk_Open,Nk_Close,Nk_Volume,fx_Price,fx_change%,vo_Open,vo_Close,Div_Ratio,CS_Index
2015-4,2067.63,2085.51,72060940000.0,2067.89,0.8520762709815487,1,2107.39,1.0491438545008007,1.0,0.033,1.868,236.222,0.3,54.45285714285714,5.4,21.42,4.67,1.8961904761904762,1250.98999,1220.130005,69440940000.0,1182.9,1208.1,1632.0,1182.9,1182.4,7838.0,4894.359863,4941.419922,37409760000,19129.75,19520.009766,3047400000,1.2075,-4.82,15.32,14.55,51.49,95.9
2015-3,2105.23,2067.89,76675850000.0,2104.5,-1.7396056070325554,1,2085.51,0.8520762709815487,1.0,0.007,2.218,235.976,0.1,47.82363636363636,5.4,20.96,4.77,1.9363636363636365,1233.390015,1252.77002,76675850000.0,1160.0,1218.0,5524.0,1184.0,1278.5,258615.0,4973.430176,4900.879883,41204240000,18869.400391,19206.990234,3191800000,1.2686,1.44,13.9,15.29,51.2,93.0
2015-2,1996.67,2104.5,68775560000.0,1994.99,5.489250572684575,2,2067.89,-1.7396056070325554,1.0,0.007,2.218,235.342,0.3,50.58421052631579,5.5,20.77,4.82,1.84,1168.579956,1233.369995,68775560000.0,1160.0,1218.0,5524.0,1184.0,1278.5,258615.0,4650.600098,4963.529785,35773090000,17536.609375,18797.939453,2975400000,1.2506,-1.76,20.889999,13.34,50.93,95.4
2015-1,2058.9,1994.99,77330040000.0,2058.9,-3.1040847054252305,0,2104.5,5.489250572684575,2.0,0.007,2.218,234.747,0.3,47.219,5.7,20.02,4.99,1.984,1209.97998,1165.390015,77300040000.0,1160.0,1218.0,5524.0,1184.0,1278.5,258615.0,4760.240234,4635.240234,38719030000,17325.679688,17674.390625,2691500000,1.273,9.57,17.76,20.969999,50.58,98.1
2014-12,2065.78,2058.9,80743820000.0,2067.56,-0.418851206252774,1,1994.99,-3.1040847054252305,0.0,0.007,2.218,236.252,-0.6,59.29045454545455,5.6,20.08,4.98,1.833181818181818,1170.550049,1204.699951,80713820000.0,1160.0,1218.0,5524.0,1160.0,1183.9,11140.0,4777.72998,4736.049805,39587090000,17475.099609,17450.769531,2962900000,1.1618,1.8,14.16,19.200001,49.77,93.6
2014-11,2018.21,2067.56,63600190000.0,2018.05,2.453358440078293,2,2058.9,-0.418851206252774,1.0,0.013,2.403,236.983,-0.3,75.78947368421052,5.8,19.75,5.06,1.6610526315789473,1174.5,1173.22998,63570190000.0,1207.7,1214.6,178.0,1166.4,1175.2,299410.0,4633.709961,4791.629883,32967990000,16732.849609,17459.849609,3155400000,1.1413,1.31,14.41,13.33,49.09,88.8
2014-10,1971.44,2018.05,93714040000.0,1972.29,2.32014561753089,2,2067.56,2.453358440078293,2.0,0.013,2.403,237.43,-0.2,84.39695652173914,5.7,18.5,5.41,1.9539130434782608,1101.079956,1173.51001,93694040000.0,1207.7,1214.6,178.0,1207.7,1171.1,4510.0,4486.649902,4630.740234,50136190000,16173.389648,16413.759766,3436700000,1.1265,0.62,16.440001,14.03,48.43,86.9
2014-9,2004.07,1972.29,66706000000.0,2003.37,-1.5513859147336702,1,2018.05,2.32014561753089,2.0,0.018,2.505,237.477,0.0,93.21190476190476,5.9,18.81,5.32,1.929047619047619,1177.290039,1101.680054,66506610000.0,1284.1,1293.6,1985.0,1284.5,1210.5,27705.0,4592.419922,4493.390137,39631130000,15454.589844,16173.519531,2530100000,1.1196,2.95,12.32,16.309999,47.91,84.6
2014-8,1929.8,2003.37,58131140000.0,1930.67,3.7655321727690287,2,1972.29,-1.5513859147336702,1.0,0.018,2.505,237.46,0.0,96.53619047619047,6.1,18.68,5.35,1.9185714285714286,1120.540039,1174.349976,58131140000.0,1284.1,1293.6,1985.0,1284.1,1285.8,9633.0,4363.390137,4580.27002,33417300000,15511.540039,15424.589844,2300800000,1.0875,-0.27,16.67,12.09,47.49,82.5
2014-7,1962.29,1930.67,66524690000.0,1960.23,-1.5079863077291922,1,2003.37,3.7655321727690287,2.0,0.025,2.563,237.498,0.0,103.58863636363638,6.2,18.96,5.27,1.9868181818181818,1196.22998,1120.069946,66524690000.0,1326.7,1326.4,51.0,1326.7,1281.3,224607.0,4424.709961,4369.77002,39536410000,15179.639648,15620.769531,2467400000,1.0904,2.22,11.28,16.950001,46.95,81.8
2014-6,1923.87,1960.23,63283380000.0,1923.57,1.9058313448431865,1,1930.67,-1.5079863077291922,1.0,0.018,2.606,237.231,0.1,105.7942857142857,6.1,18.88,5.3,1.7733333333333334,1136.369995,1192.959961,63283380000.0,1288.7,1283.1,25.0,1288.7,1245.6,211143.0,4247.959961,4408.180176,40249370000,14777.509766,15162.099609,2715300000,1.0667,-1.61,11.69,11.57,46.47,82.5
2014-5,1884.39,1923.57,63623630000.0,1883.95,2.1030282120013744,2,1960.23,1.9058313448431865,1.0,0.018,2.606,236.918,0.1,102.17714285714285,6.3,18.46,5.42,1.6004761904761904,1126.040039,1134.5,63623630000.0,1288.7,1283.1,25.0,1288.7,1245.6,211143.0,4121.25,4242.620117,39290130000,14341.089844,14632.379883,2560200000,1.0841,-1.07,13.64,11.4,46.07,81.9
2014-4,1873.96,1883.95,71595810000.0,1872.34,0.6200796863817537,1,1923.57,2.1030282120013744,2.0,0.03,2.759,236.468,0.2,102.06904761904761,6.2,18.35,5.45,1.6695238095238096,1175.469971,1126.859985,71595810000.0,1285.1,1279.6,884.0,1285.1,1295.6,8265.0,4219.870117,4114.560059,44391220000,14870.509766,14304.110352,2575500000,1.0958,-0.81,13.43,13.41,45.76,84.1
2014-3,1857.68,1872.34,71885030000.0,1859.45,0.6932157358358585,1,1883.95,0.6200796863817537,1.0,0.033,2.62,236.028,0.2,100.80380952380953,6.7,18.48,5.41,1.8061904761904761,1174.22998,1173.040039,71885030000.0,1325.7,1313.1,21.0,1335.9,1283.4,255794.0,4261.419922,4198.990234,46796180000,14666.929688,14827.830078,3011800000,1.1048,-0.14,16.469999,13.88,45.42,80.0
2014-2,1782.68,1859.45,69725590000.0,1782.59,4.311703756893068,2,1872.34,0.6932157358358585,1.0,0.033,2.62,235.547,0.2,100.81736842105263,6.7,18.06,5.54,1.604736842105263,1130.099976,1183.030029,69725590000.0,1325.7,1313.1,21.0,1242.4,1321.4,11943.0,4105.060059,4308.120117,39978180000,14788.55957,14841.070313,3390300000,1.1064,-0.56,18.57,14.0,45.2,81.6
2014-1,1845.86,1782.59,75871910000.0,1848.36,-3.5582895107013774,0,1859.45,4.311703756893068,2.0,0.033,2.62,235.288,0.1,94.61714285714285,6.6,18.15,5.51,1.7933333333333332,1160.5,1130.880005,75871910000.0,1325.7,1313.1,21.0,1204.3,1240.1,189701.0,4160.029785,4103.879883,45227610000,16147.540039,14914.530273,3734900000,1.1126,4.76,14.32,18.41,44.84,81.2
2013-12,1806.55,1848.36,64958820000.0,1805.81,2.3562833299184276,2,1782.59,-3.5582895107013774,0.0,0.033,2.62,234.719,0.2,97.6252380952381,6.7,18.04,5.54,1.4752380952380952,1142.300049,1163.640015,64958820000.0,1325.7,1313.1,21.0,1325.7,1250.6,270667.0,4065.659912,4176.589844,37139280000,15659.740234,16291.30957,3151000000,1.062,0.06,13.91,13.72,44.49,82.5
2013-11,1758.7,1805.81,63628190000.0,1756.54,2.804946087194142,2,1848.36,2.3562833299184276,2.0,0.033,2.62,234.1,0.3,93.864,6.9,18.15,5.51,1.4725,1099.089966,1142.890015,63509720000.0,1325.7,1313.1,21.0,1325.7,1250.6,270667.0,3932.449951,4059.889893,35818470000,14403.070313,15661.870117,3175900000,1.0614,1.78,13.46,13.7,44.23,75.1
2013-10,1682.41,1756.54,76647400000.0,1681.55,4.459575986441082,2,1805.81,2.804946087194142,2.0,0.013,2.646,233.669,0.2,100.53826086956522,7.2,17.86,5.6,1.57,1073.689941,1100.150024,76627760000.0,1328.0,1286.0,815.0,1328.0,1323.6,2723.0,3774.179932,3919.709961,43017190000,14517.980469,14327.94043,3095600000,1.0428,1.16,16.309999,13.75,43.89,73.2
2013-9,1635.95,1681.55,66174410000.0,1632.97,2.9749474883188256,2,1756.54,4.459575986441082,2.0,0.035,2.723,233.544,0.1,106.2895,7.2,17.88,5.59,1.5965,1019.47998,1073.790039,66174410000.0,1323.0,1311.0,1562.0,1323.0,1396.1,10507.0,3622.639893,3771.47998,34997740000,13438.070313,14455.799805,2908600000,1.0308,-2.15,16.469999,16.6,43.53,77.5
2013-8,1689.42,1632.97,64802810000.0,1685.73,-3.129801332360461,0,1681.55,2.9749474883188256,2.0,0.035,2.723,233.456,0.0,106.57272727272726,7.2,17.91,5.58,1.7636363636363634,1051.22998,1010.900024,64802810000.0,1323.0,1311.0,1562.0,1323.0,1396.1,10507.0,3654.179932,3589.870117,32934650000,13674.5,13388.860352,3158800000,1.0534,2.52,12.89,17.01,43.1,82.1
2013-7,1609.78,1685.73,68106820000.0,1606.28,4.946211121348709,2,1632.97,-3.129801332360461,0.0,0.01,2.49,232.9,0.2,104.67090909090908,7.3,18.12,5.52,1.5504545454545455,981.299988,1045.26001,68106820000.0,1234.7,1255.9,150.0,1234.7,1312.4,186170.0,3430.47998,3626.370117,35889520000,13746.719727,13668.320313,4145700000,1.0275,-2.31,16.9,13.45,42.67,85.1
2013-6,1631.71,1606.28,74946790000.0,1630.74,-1.4999325459607316,1,1685.73,4.946211121348709,2.0,0.05,1.639,232.445,0.2,95.77250000000001,7.5,17.8,5.62,1.6405,986.25,977.47998,74946790000.0,1475.8,1446.3,131.0,1389.1,1223.8,12739.0,3460.76001,3403.25,37528250000,13551.360352,13677.320313,4755100000,1.0518,1.38,16.4,16.860001,42.21,84.1
2013-5,1597.55,1630.74,76447250000.0,1597.57,2.0762783477406357,2,1606.28,-1.4999325459607316,1.0,0.05,1.639,231.893,0.2,94.50954545454546,7.5,18.25,5.48,1.4218181818181819,945.530029,984.150024,76447250000.0,1475.8,1446.3,131.0,1475.8,1392.6,222108.0,3325.350098,3455.909912,39144080000,13837.719727,13774.540039,7190600000,1.0375,3.02,13.88,16.299999,41.82,84.5
2013-4,1569.18,1597.57,77098000000.0,1569.19,1.8085763992887975,1,1630.74,2.0762783477406357,2.0,0.065,1.84,231.797,0.0,92.02136363636363,7.6,17.69,5.65,1.4181818181818182,951.409973,947.460022,77098000000.0,1596.8,1600.0,688.0,1596.8,1472.2,14648.0,3268.629883,3328.790039,36904330000,12371.339844,13860.860352,6211600000,1.0071,-0.99,13.46,13.52,41.41,76.4
2013-3,1514.68,1569.19,68527110000.0,1514.68,3.598779940317426,2,1597.57,1.8085763992887975,1.0,0.1,1.853,232.282,-0.2,92.9385,7.5,17.68,5.66,1.6019999999999999,905.369995,951.539978,68527110000.0,1579.6,1571.9,68.0,1579.6,1594.8,223847.0,3143.540039,3267.52002,33749180000,11464.709961,12397.910156,4251700000,1.0172,-1.27,16.1,12.7,40.87,78.6
2013-2,1498.11,1514.68,69273480000.0,1498.11,1.1060603026480142,1,1569.19,3.598779940317426,2.0,0.06,2.01,232.937,-0.3,95.30894736842104,7.7,17.32,5.77,1.821578947368421,905.590027,911.109985,69273480000.0,1663.9,1669.4,3250.0,1663.9,1577.7,11784.0,3162.939941,3160.189941,35765430000,11193.719727,11559.360352,5299900000,1.0303,3.35,13.37,15.51,40.61,77.6
2013-1,1426.19,1498.11,75848510000.0,1426.19,5.0428063581991065,2,1514.68,1.1060603026480142,1.0,0.09,1.715,231.679,0.5,94.75666666666667,8.0,17.03,5.87,1.5333333333333334,849.349976,902.090027,75848510000.0,1722.3,1714.1,24.0,1672.8,1660.6,197723.0,3091.330078,3142.129883,39027620000,10604.5,11138.660156,4335800000,0.9969,0.48,15.24,14.28,40.57,73.8
2012-12,1416.34,1426.19,66388180000.0,1416.18,0.7068310525498165,1,1498.11,5.0428063581991065,2.0,0.09,1.715,231.221,0.2,87.8595,7.9,16.44,6.08,1.5474999999999999,825.869995,849.349976,66388180000.0,1722.3,1714.1,24.0,1714.9,1674.8,7061.0,3029.209961,3019.51001,33522490000,9484.200195,10395.179688,3432700000,0.9921,-0.21,15.81,18.02,40.32,72.9
2012-11,1412.2,1416.18,71489310000.0,1412.16,0.2846702923181496,1,1426.19,0.7068310525498165,1.0,0.09,1.715,231.249,0.0,86.53142857142858,7.7,16.12,6.2,1.623333333333333,818.780029,821.919983,71489310000.0,1722.3,1714.1,24.0,1722.3,1710.9,345777.0,2987.540039,3010.23999,36894240000,8931.709961,9446.009766,2687500000,0.9942,-0.49,17.77,15.87,39.5,82.7
2012-10,1440.9,1412.16,71752320000.0,1440.67,-1.978940354140781,1,1416.18,0.2846702923181496,1.0,0.08,1.625,231.638,-0.2,89.4913043478261,7.8,16.62,6.02,1.6761904761904762,840.830017,818.72998,71752320000.0,1766.0,1780.5,816.0,1766.0,1717.5,2741.0,3130.310059,2977.22998,36367020000,8815.070313,8928.290039,2738800000,0.9991,1.59,16.030001,18.6,38.61,82.6
2012-9,1406.54,1440.67,69784280000.0,1406.58,2.4236090375236494,2,1412.16,-1.978940354140781,1.0,0.09,1.539,231.015,0.3,94.51368421052632,7.8,16.69,5.99,1.5542105263157895,813.169983,837.450012,69784280000.0,1613.4,1603.7,3530.0,1689.1,1771.1,25557.0,3063.25,3116.22998,33719730000,8836.610352,8870.160156,2403400000,0.9835,-0.27,18.65,15.73,37.88,78.3
2012-8,1379.32,1406.58,70283810000.0,1379.32,1.9763361656468401,1,1440.67,2.4236090375236494,2.0,0.09,1.539,229.918,0.5,94.13130434782609,8.1,16.14,6.2,1.5747826086956522,790.030029,812.090027,70283810000.0,1613.4,1603.7,3530.0,1613.4,1684.6,11783.0,2956.719971,3066.959961,35708950000,8622.040039,8839.910156,2571500000,0.9862,-1.66,18.799999,17.469999,37.51,74.3
2012-7,1362.33,1379.32,73103810000.0,1362.16,1.259763904387139,1,1406.58,1.9763361656468401,1.0,0.065,1.467,228.59,0.6,87.8952380952381,8.2,15.55,6.43,1.483809523809524,799.820007,786.940002,73103810000.0,1560.0,1620.5,2820.0,1560.0,1603.5,11162.0,2938.409912,2939.52002,34686680000,9103.790039,8695.05957,2457400000,1.0028,-1.35,17.620001,18.93,37.17,72.3
2012-6,1309.87,1362.16,81582440000.0,1310.33,3.955492127937249,2,1379.32,1.259763904387139,1.0,0.065,1.467,228.524,0.0,82.30333333333333,8.2,15.05,6.64,1.7361904761904763,752.109985,798.48999,81582440000.0,1560.0,1620.5,2820.0,1560.0,1603.5,11162.0,2810.129883,2935.050049,37458650000,8465.469727,9006.780273,2548800000,1.0165,-1.61,25.870001,17.08,36.56,73.2
2012-5,1397.86,1310.33,86920490000.0,1397.91,-6.265067135938662,0,1362.16,3.955492127937249,2.0,0.085,1.956,228.713,-0.1,94.65454545454546,8.2,15.22,6.57,1.9327272727272726,817.700012,761.820007,86920490000.0,1665.0,1661.7,25.0,1665.0,1562.6,345507.0,3044.790039,2827.340088,40115930000,9471.660156,8542.730469,2713200000,1.0331,4.67,17.27,24.059999,36.09,79.3
2012-4,1408.47,1397.91,74761710000.0,1408.47,-0.7497497284287167,1,1310.33,-6.265067135938662,0.0,0.07,2.037,229.187,-0.2,103.321,8.2,15.7,6.37,1.8275,828.890015,816.880005,74761710000.0,1698.6,1721.1,214.0,1698.6,1669.3,254540.0,3085.939941,3046.360107,33793990000,10161.719727,9520.889648,2547300000,0.987,-1.08,16.35,17.15,35.64,76.4
2012-3,1365.9,1408.47,83899660000.0,1365.68,3.1332376545017837,2,1397.91,-0.7497497284287167,1.0,0.07,2.037,228.807,0.2,106.15772727272729,8.2,15.69,6.37,1.8940909090909093,813.969971,830.299988,83899660000.0,1698.6,1721.1,214.0,1698.6,1669.3,254540.0,2979.110107,3091.570068,36686310000,9771.339844,10083.55957,3340600000,0.9978,0.85,18.02,15.5,35.33,76.2
2012-2,1312.45,1365.68,78385710000.0,1312.41,4.058944994323419,2,1408.47,3.1332376545017837,2.0,0.055,1.846,228.329,0.2,102.204,8.3,15.37,6.51,1.8719999999999999,796.98999,810.940002,78385710000.0,1738.2,1747.1,2027.0,1738.2,1709.9,9587.0,2830.100098,2966.889893,37728460000,8789.05957,9723.240234,3455900000,0.9894,-1.32,18.68,18.43,35.19,75.3
2012-1,1258.86,1312.41,79567560000.0,1257.6,4.358301526717572,2,1365.68,4.058944994323419,2.0,0.015,2.117,227.842,0.2,100.2735,8.3,14.87,6.73,1.7515,750.700012,792.820007,79567560000.0,1747.0,1735.3,1350.0,1747.0,1565.8,11311.0,2657.389893,2813.840088,35325900000,8549.540039,8802.509766,2153800000,1.0026,-1.64,22.950001,19.440001,34.94,75.0
2011-12,1246.91,1257.6,74742430000.0,1246.96,0.8532751652017605,1,1312.41,4.358301526717572,2.0,0.015,2.117,227.223,0.3,98.56285714285715,8.5,14.3,6.99,1.7338095238095237,734.51001,740.919983,75366190000.0,1747.0,1735.3,1350.0,1747.0,1565.8,11311.0,2615.669922,2605.149902,33177490000,8581.200195,8455.349609,2086100000,1.0193,0.01,27.629999,23.4,34.69,69.9
2011-11,1251.0,1246.96,84275050000.0,1253.3,-0.5058645176733358,1,1257.6,0.8532751652017605,1.0,0.005,2.001,227.169,0.0,97.16047619047619,8.6,14.1,7.09,1.936190476190476,725.469971,737.419983,84275050000.0,1706.7,1711.0,246.0,1706.7,1745.5,257009.0,2607.310059,2620.340088,38397210000,8880.75,8434.610352,2276100000,1.0192,1.97,36.029999,27.799999,34.06,63.7
2011-10,1131.21,1253.3,98063670000.0,1131.42,10.772303830584564,2,1246.96,-0.5058645176733358,1.0,0.01,2.146,226.75,0.2,86.32238095238095,8.8,13.88,7.2,1.889047619047619,639.72998,741.059998,98063670000.0,1825.8,1826.0,263.0,1627.8,1724.2,2715.0,2401.189941,2684.409912,42787830000,8567.980469,8988.389648,2371900000,0.9995,-4.8,44.25,29.959999,33.49,60.8
2011-9,1219.12,1131.42,102786820000.0,1218.89,-7.176201297902192,0,1253.3,10.772303830584564,2.0,0.01,2.146,226.597,0.1,85.51523809523809,9.0,13.5,7.41,1.8952380952380954,727.039978,644.159973,102786820000.0,1825.8,1826.0,263.0,1825.8,1620.4,31848.0,2583.340088,2415.399902,42996470000,9017.009766,8700.290039,2664200000,1.0499,7.38,31.91,42.959999,32.88,59.5
2011-8,1292.59,1218.89,108419170000.0,1292.28,-5.679109790447881,0,1131.42,-7.176201297902192,0.0,0.075,2.74,226.106,0.2,86.33304347826088,9.0,13.79,7.25,1.9186956521739131,803.820007,726.809998,108419170000.0,1623.0,1619.0,2889.0,1623.0,1828.5,25647.0,2791.449951,2579.459961,56977870000,9907.040039,8955.200195,3428500000,0.9777,2.37,22.629999,31.620001,32.57,55.8
2011-7,1320.64,1292.28,81102170000.0,1320.64,-2.147443663678226,0,1218.89,-5.679109790447881,0.0,0.01,3.197,225.395,0.3,97.3035,9.0,15.61,6.41,1.9134999999999998,828.25,797.030029,81102170000.0,1502.2,1482.3,66.0,1502.2,1628.3,309932.0,2775.080078,2756.379883,37282980000,9878.69043,9833.030273,2450800000,0.9551,-0.85,16.059999,25.25,32.29,63.7
2011-6,1345.2,1320.64,86122730000.0,1345.2,-1.8257508177222677,1,1292.28,-2.147443663678226,0.0,0.04,2.966,224.806,0.3,96.26409090909091,9.1,15.35,6.52,1.8281818181818181,846.539978,827.429993,86122730000.0,1535.7,1542.4,2845.0,1535.7,1502.3,15027.0,2829.389893,2773.52002,42570710000,9708.049805,9816.089844,2889600000,0.9633,-0.51,15.95,16.52,31.95,71.5
2011-5,1365.21,1345.2,81708980000.0,1363.61,-1.3500927684601796,1,1320.64,-1.8257508177222677,1.0,0.055,3.451,224.806,0.0,100.90047619047618,9.0,16.12,6.2,1.762857142857143,865.590027,848.299988,81708980000.0,1433.4,1428.1,5318.0,1433.4,1556.0,15801.0,2881.280029,2835.300049,42067110000,9964.389648,9693.730469,2475600000,0.9682,2.52,15.07,15.45,31.52,74.3
2011-4,1329.48,1363.61,77364810000.0,1325.83,2.8495357625034865,2,1345.2,-1.3500927684601796,1.0,0.055,3.451,224.093,0.3,109.5325,9.1,16.21,6.17,1.6795000000000002,847.869995,865.289978,77364810000.0,1433.4,1428.1,5318.0,1433.4,1556.0,15801.0,2796.669922,2873.540039,38024600000,9757.280273,9849.740234,2991400000,0.9444,-2.64,16.68,14.75,31.27,69.8
2011-3,1328.64,1325.83,89507640000.0,1327.22,-0.1047301879115821,1,1363.61,2.8495357625034865,2.0,0.13,3.414,223.046,0.5,102.85652173913043,9.0,16.04,6.23,1.9291304347826086,825.23999,843.549988,89507640000.0,1415.3,1430.7,116.0,1415.3,1438.9,194338.0,2791.080078,2781.070068,45049990000,10676.240234,9755.099609,4792200000,0.97,-0.15,17.629999,17.74,31.07,67.5
2011-2,1289.14,1327.22,59223660000.0,1286.12,3.195658258949409,2,1325.83,-0.1047301879115821,1.0,0.15,3.443,221.898,0.5,88.57842105263158,9.0,16.52,6.05,1.8757894736842105,785.289978,823.450012,59223660000.0,1333.1,1339.6,3180.0,1333.1,1409.3,14468.0,2717.610107,2782.27002,39225340000,10281.549805,10624.089844,3125000000,0.9715,-2.95,18.59,18.35,31.05,77.5
2011-1,1257.62,1286.12,92164940000.0,1257.64,2.2645590152984787,2,1327.22,3.195658258949409,2.0,0.155,2.964,221.187,0.3,89.1705,9.1,16.3,6.13,1.7785,793.539978,781.25,92164940000.0,1386.8,1387.3,4759.0,1415.6,1333.8,299379.0,2676.649902,2700.080078,40221760000,10352.19043,10237.919922,2736000000,1.001,0.4,17.940001,19.530001,30.89,74.2
2010-12,1186.6,1257.64,80984530000.0,1180.55,6.530007200033896,2,1286.12,2.2645590152984787,2.0,0.155,2.964,220.472,0.3,89.14590909090909,9.3,16.05,6.23,1.670909090909091,734.97998,783.650024,80984530000.0,1386.8,1387.3,4759.0,1386.8,1421.1,16511.0,2535.189941,2652.870117,36306890000,9939.799805,10228.919922,2638500000,0.997,-2.88,21.190001,17.75,30.72,74.5
2010-11,1185.71,1180.55,87151070000.0,1183.26,-0.2290282778087687,1,1257.64,6.530007200033896,2.0,0.105,2.628,219.59,0.4,84.25285714285714,9.8,15.88,6.3,1.7228571428571429,706.130005,727.01001,87151070000.0,1360.3,1350.2,40.0,1360.3,1385.0,245327.0,2520.449951,2498.22998,40893560000,9166.849609,9937.040039,2736400000,1.0266,0.76,21.65,23.540001,30.61,71.6
2010-10,1143.49,1183.26,89536270000.0,1141.2,3.6855941114616146,2,1180.55,-0.2290282778087687,1.0,0.15,2.526,219.035,0.3,81.89285714285714,9.4,15.9,6.29,1.7414285714285715,680.950012,703.349976,90148480000.0,1309.0,1316.1,153.0,1309.0,1357.1,3190.0,2386.820068,2507.409912,41539760000,9440.519531,9202.450195,2922000000,1.0189,-0.99,22.9,21.200001,30.45,67.7
2010-9,1049.72,1141.2,79589450000.0,1049.33,8.755110403781472,2,1183.26,3.6855941114616146,2.0,0.13,2.582,218.275,0.3,75.24190476190476,9.5,15.61,6.4,1.7514285714285716,603.330017,676.140015,79589450000.0,1246.3,1246.3,41.0,1246.3,1307.8,33200.0,2142.75,2368.620117,41586870000,8833.320313,9369.349609,2480200000,1.0291,-3.31,25.129999,23.700001,30.32,68.2
2010-8,1107.53,1049.33,85738250000.0,1101.6,-4.7449164851125625,0,1141.2,8.755110403781472,2.0,0.165,2.927,217.923,0.2,76.59909090909092,9.5,15.47,6.46,1.9368181818181818,657.419983,602.059998,85738250000.0,1206.3,1206.3,50.0,1206.3,1181.7,267525.0,2283.320068,2114.030029,41794240000,9574.639648,8824.05957,2551700000,1.0643,3.36,23.07,26.049999,30.19,68.9
2010-7,1031.1,1101.6,94778110000.0,1030.71,6.877783275606123,2,1049.33,-4.7449164851125625,0.0,0.165,2.927,217.605,0.1,76.31952380952382,9.4,15.72,6.36,1.5042105263157894,609.77002,650.890015,94778110000.0,1206.3,1206.3,50.0,1206.3,1181.7,267525.0,2110.75,2254.699951,43910370000,9296.860352,9537.299805,2938300000,1.0297,-3.28,34.41,23.5,30.09,67.8
2010-6,1087.3,1030.71,110106750000.0,1089.41,-5.388237669931435,0,1101.6,6.877783275606123,2.0,0.145,3.296,217.199,0.2,75.3359090909091,9.4,16.15,6.19,1.7343864229768438,657.539978,609.48999,110106750000.0,1224.8,1224.8,4547.0,1224.8,1245.5,16703.0,2244.790039,2109.23999,48633730000,9747.259766,9382.639648,2699700000,1.0646,1.87,34.869999,34.540001,29.95,76.0
2010-5,1188.58,1089.41,127662780000.0,1186.69,-8.197591620389485,0,1030.71,-5.388237669931435,0.0,0.15,3.859,217.29,0.0,73.7435,9.6,17.3,5.78,1.7343864229768438,719.299988,661.609985,127662780000.0,1125.1,1125.1,2696.0,1178.6,1212.2,361661.0,2472.320068,2257.040039,57203120000,10847.900391,9768.700195,3169300000,1.0451,2.71,22.41,32.07,29.87,73.6
2010-4,1171.23,1186.69,116741910000.0,1169.43,1.475932719359003,1,1089.41,-8.197591620389485,0.0,0.15,3.859,217.403,-0.1,84.29285714285714,9.9,19.01,5.26,1.7343864229768438,681.570007,716.599976,116741910000.0,1125.1,1125.1,2696.0,1125.1,1180.1,10917.0,2411.679932,2461.189941,54528540000,11178.919922,11057.400391,3039100000,1.0175,0.22,17.01,22.049999,29.83,72.2
2010-3,1105.36,1169.43,103683550000.0,1104.49,5.879636755425586,2,1186.69,1.475932719359003,1.0,0.12,3.606,217.353,0.0,81.20347826086957,9.9,18.91,5.29,1.7343864229768438,630.609985,678.640015,103683550000.0,1119.3,1117.8,184.0,1119.3,1113.3,222583.0,2247.399902,2397.959961,54955550000,10128.730469,11089.94043,2840200000,1.0153,-3.58,19.93,17.59,29.82,73.6
2010-2,1073.89,1104.49,84561340000.0,1073.87,2.8513693463827208,2,1169.43,5.879636755425586,2.0,0.085,3.654,217.281,0.0,76.38736842105263,9.8,18.91,5.29,1.7343864229768438,602.219971,628.559998,84561340000.0,1081.0,1104.3,2452.0,1081.0,1118.3,18209.0,2155.810059,2238.26001,42835360000,10212.360352,10126.030273,2486300000,1.053,-1.57,24.33,19.5,30.17,73.6
2010-1,1116.56,1073.87,90947580000.0,1115.1,-3.697426239799123,0,1104.49,2.8513693463827208,2.0,0.05,3.275,217.488,-0.1,78.32578947368421,9.8,20.7,4.83,1.7343864229768438,628.109985,602.039978,90947580000.0,1181.0,1199.1,3787.0,1117.7,1083.0,320664.0,2294.409912,2147.350098,45625830000,10609.339844,10198.040039,3461300000,1.0698,1.69,21.68,24.620001,30.41,74.4
2009-12,1098.89,1115.1,89515330000.0,1095.63,1.7770597738287375,1,1073.87,-3.697426239799123,0.0,0.05,3.275,217.347,0.1,74.47,9.9,21.78,4.59,1.7343864229768438,582.98999,625.390015,89515330000.0,1181.0,1199.1,3787.0,1181.0,1095.2,24177.0,2162.22998,2269.149902,39269070000,9281.820313,10546.44043,3335300000,1.052,-0.35,24.51,21.68,30.74,72.5
2009-11,1036.18,1095.63,84981530000.0,1036.19,5.73639969503663,2,1115.1,1.7770597738287375,1.0,0.095,3.194,217.234,0.1,77.99,9.9,28.51,3.51,1.7343864229768438,563.75,579.72998,84981530000.0,1007.4,999.5,213.0,1007.4,1039.7,3699.0,2047.420044,2144.600098,38877300000,9903.769531,9345.549805,2760300000,1.0557,-2.66,30.700001,24.51,31.37,67.4
